year,country_id,country_name,population,gdp,gdp_per_capita,stability,democracy,corruption,unemployment,net_migration,birth_rate,death_rate,inflation,resource_reserve_index
9,43,Country_44,563023,163597368.92,290.57,0.00,24.32,87.36,16.39,-13822,0.0000,0.0192,0.0194,0.03
9,44,Country_45,96984872,7030201044.00,72.49,0.00,68.57,65.26,33.67,-664638,0.0000,0.0163,0.0178,0.09
9,45,Country_46,3064704,520553045.04,169.85,14.74,52.34,26.32,10.77,-39877,0.0041,0.0228,0.0299,0.06
9,46,Country_47,13229612,2799972164.63,211.64,0.00,63.19,82.95,30.70,-308460,0.0000,0.0171,0.0202,0.07
9,47,Country_48,92825337,57392917880.92,618.29,100.00,67.31,22.73,16.58,-287590,0.0331,0.0106,0.0137,1.30
9,48,Country_49,2884667,540566854.50,187.39,0.00,43.40,25.59,26.90,-36930,0.0000,0.0249,0.0151,0.06
9,49,Country_50,2386072,294569792.77,123.45,0.00,64.62,23.94,21.31,-18309,0.0000,0.0212,0.0254,0.02
10,0,Country_1,40423422,6243575458.61,154.45,31.34,44.44,1.15,19.43,-235980,0.0087,0.0282,0.0203,0.07
10,1,Country_2,1180195,217421535.99,184.23,15.02,49.32,23.33,12.53,-10586,0.0037,0.0245,0.0506,0.06
10,2,Country_3,3627304,1065633367.15,293.78,0.00,33.50,85.46,10.99,-66751,0.0000,0.0148,0.0182,0.04
10,3,Country_4,17156054,2170652786.54,126.52,6.21,42.51,18.22,28.72,-227318,0.0020,0.0164,0.0483,0.21
10,4,Country_5,582340476,398152787013.95,683.71,100.00,64.56,2.29,9.72,-1906419,0.0244,0.0188,0.0323,0.58
10,5,Country_6,3647744,279294043.47,76.57,0.00,29.35,86.48,33.84,-128816,0.0000,0.0172,0.0299,0.02
10,6,Country_7,100864312,71539348710.77,709.26,100.00,84.63,20.13,8.60,-131642,0.0467,0.0274,0.0449,0.16
10,7,Country_8,53193997,8379184638.68,157.52,0.00,57.11,78.44,11.78,-736753,0.0000,0.0281,0.0170,0.12
10,8,Country_9,83747790,9667343799.54,115.43,25.79,34.37,13.86,20.64,-850585,0.0099,0.0144,0.0290,0.59
10,9,Country_10,35035053,1974629672.29,56.36,0.00,46.10,72.10,34.47,-229278,0.0000,0.0338,0.0205,0.16
10,10,Country_11,431528,102550927.88,237.65,0.00,25.47,26.46,30.50,-6001,0.0000,0.0179,0.0224,0.02
10,11,Country_12,30709855,8246622396.85,268.53,0.00,33.15,69.33,28.23,-1180674,0.0000,0.0106,0.0116,0.06
10,12,Country_13,22614929,7949549968.39,351.52,0.00,58.06,82.69,16.67,-139126,0.0000,0.0204,0.0324,0.35
10,13,Country_14,3006595,725336388.89,241.25,0.00,74.48,14.28,17.67,-11453,0.0000,0.0095,0.0286,0.03
10,14,Country_15,48263877,30890668445.44,640.04,66.78,34.38,10.84,8.78,-324193,0.0281,0.0192,0.0267,0.50
10,15,Country_16,3010456,1104741664.54,366.97,0.00,52.94,76.36,23.34,-82410,0.0000,0.0086,0.0273,0.03
10,16,Country_17,23761397,5313745367.46,223.63,0.00,25.94,90.24,8.86,-958967,0.0000,0.0306,0.0315,0.08
10,17,Country_18,1193975,291497228.17,244.14,0.00,39.76,12.55,17.96,-7954,0.0000,0.0167,0.0393,0.07
10,18,Country_19,346638,32982588.49,95.15,0.00,16.41,91.89,24.33,-3132,0.0000,0.0224,0.0197,0.02
10,19,Country_20,80528489,31629788054.62,392.78,38.04,40.25,23.69,15.01,-615570,0.0083,0.0137,0.0239,0.63
10,20,Country_21,125807178,27690160039.98,220.10,0.00,22.16,64.48,38.83,-4826956,0.0000,0.0198,0.0209,0.39
10,21,Country_22,10634635,2066254442.63,194.29,10.77,54.87,19.69,11.25,-79331,0.0039,0.0198,0.0162,0.37
10,22,Country_23,1633595,219284708.94,134.23,0.00,64.22,7.63,30.59,-10963,0.0000,0.0111,0.0288,0.08
10,23,Country_24,2125618,620940428.48,292.12,0.00,80.98,22.58,17.80,-12040,0.0000,0.0262,0.0249,0.13
10,24,Country_25,30068807,6265393069.61,208.37,0.00,54.72,72.17,32.97,-371133,0.0000,0.0144,0.0263,0.41
10,25,Country_26,646913,59952015.15,92.67,0.00,30.69,33.72,17.12,-8006,0.0000,0.0239,0.0233,0.07
10,26,Country_27,643430,110284430.41,171.40,8.27,82.09,23.74,11.98,-5911,0.0027,0.0324,0.0315,0.08
10,27,Country_28,21376172,8142986760.44,380.94,50.23,56.73,2.51,5.14,-96475,0.0182,0.0251,0.0124,0.33
10,28,Country_29,1368997,257906538.27,188.39,12.08,69.93,16.08,14.31,-8164,0.0033,0.0219,0.0301,0.13
10,29,Country_30,809999,160946627.96,198.70,0.00,68.85,16.18,34.34,-5916,0.0000,0.0117,0.0223,0.04
10,30,Country_31,142348576,63724969371.67,447.67,100.00,33.44,8.21,8.84,-910304,0.0328,0.0214,0.0128,0.28
10,31,Country_32,21407709,2073816766.17,96.87,0.00,65.98,71.21,36.38,-107166,0.0000,0.0171,0.0240,0.09
10,32,Country_33,101549271,60919554747.55,599.90,100.00,77.95,5.32,19.38,-213970,0.0249,0.0127,0.0357,0.21
10,33,Country_34,928894,149362871.74,160.80,0.00,18.36,87.65,35.55,-39520,0.0000,0.0302,0.0210,0.09
10,34,Country_35,3823028,1300070491.91,340.06,2.63,27.44,20.18,26.95,-43152,0.0006,0.0105,0.0298,0.18
10,35,Country_36,109027556,32253583900.50,295.83,43.61,40.40,2.59,24.03,-687780,0.0185,0.0129,0.0296,1.28
10,36,Country_37,118531458,71280484215.28,601.36,100.00,85.97,12.79,21.91,-165168,0.0294,0.0153,0.0159,0.14
10,37,Country_38,625066,155987796.60,249.55,0.00,43.02,52.43,25.91,-10622,0.0000,0.0135,0.0192,0.21
10,38,Country_39,168721141,80643653922.19,477.97,100.00,84.15,0.62,22.16,-261699,0.0362,0.0232,0.0331,0.52
10,39,Country_40,378716796,82619823388.28,218.16,6.98,21.45,89.70,15.70,-12795685,0.0017,0.0196,0.0272,1.24
10,40,Country_41,1183318,217097066.48,183.46,0.00,22.67,16.22,18.96,-15516,0.0000,0.0210,0.0308,0.02
10,41,Country_42,3426408,1078063043.72,314.63,0.00,77.68,43.50,35.28,-55287,0.0000,0.0237,0.0316,0.18
10,42,Country_43,1709767,491994397.32,287.76,0.00,61.32,82.00,34.06,-21578,0.0000,0.0084,0.0200,0.05
10,43,Country_44,536056,156416608.43,291.79,0.00,23.94,86.83,17.99,-18185,0.0000,0.0270,0.0201,0.02
10,44,Country_45,94773269,6954486069.58,73.38,0.00,68.62,64.14,34.35,-1158638,0.0000,0.0215,0.0146,0.09
10,45,Country_46,3010029,501629424.32,166.65,7.79,52.66,25.98,11.44,-21368,0.0030,0.0175,0.0182,0.05
10,46,Country_47,13019695,2618185944.69,201.09,0.00,62.90,81.65,32.12,-57794,0.0000,0.0157,0.0272,0.07
10,47,Country_48,94824677,59616174085.50,628.70,100.00,68.09,22.34,15.93,-297420,0.0248,0.0193,0.0223,1.23
10,48,Country_49,2815289,517335285.85,183.76,0.00,43.34,25.31,28.39,-20938,0.0000,0.0229,0.0216,0.05
10,49,Country_50,2320059,281962348.20,121.53,0.00,64.61,23.55,22.26,-29359,0.0000,0.0301,0.0184,0.02
